Brand,Title,Vendor,Handle,Product URL,Collection URL,Price,Price (raw),Available,Compare at,Tags,Image URL,Product ID,Variant ID
L'Oreal Professionnel,Kerastase Gloss Absolu Glaze Drops Oil-In-Serum 45ml,kerastase,kerastase-gloss-absolu-glaze-drops-oil-in-serum-45ml,https://lookskart.com/products/kerastase-gloss-absolu-glaze-drops-oil-in-serum-45ml,https://lookskart.com/collections/loreal-professional,"Rs. 3,800.00",3800.00,Yes,,Brand_Kerastase; Brand_L'oreal; Brand_L'OrÃ©al; Concern_Frizzy; Concern_Frizzy Hair; Concern_Hair Care Female; For_Hair Care Female; Frizz; frizz control; Hair Care; Hair oil; Serum; Type_Frizzy; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Oil; Type_Hair Serum; Type_Hair Serums,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/KER_00331_oil_packshot_image_45ml_1.webp?v=1752048127,8330805838032,44630856270032
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Absolut Repair Lipidium Masque | 250ml,Loreal,loreal-professionnel-serie-expert-absolut-repair-lipidium-masque-250ml,https://lookskart.com/products/loreal-professionnel-serie-expert-absolut-repair-lipidium-masque-250ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,Yes,,Brand_Loreal; Concern_Damaged; Concern_Damged; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0016_pl6.jpg?v=1672141890,7832977113296,43158788079824
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Absolut Repair Lipidium Serum | 90ml,Loreal,loreal-professionnel-serie-expert-absolut-repair-lipidium-serum-50ml,https://lookskart.com/products/loreal-professionnel-serie-expert-absolut-repair-lipidium-serum-50ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,300.00",1300.00,Yes,,Brand_Loreal; Concern_Damaged; Concern_Damged; Type_Hair Care; Type_Hair Serums,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0015_pl7.jpg?v=1672142053,7832976916688,43158787752144
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Absolut Repair Lipidium Shampoo | 300ml,Loreal,loreal-professionnel-serie-expert-absolut-repair-lipidium-shampoo-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-absolut-repair-lipidium-shampoo-300ml,https://lookskart.com/collections/loreal-professional,Rs. 703.00,703.00,Yes,,Brand_Loreal; Concern_Damaged; Concern_Damged; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0017_pl5.jpg?v=1672141875,7832977342672,43158788440272
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Inforcer Masque | 250ml,Loreal,loreal-professionnel-serie-expert-inforcer-masque-250ml,https://lookskart.com/products/loreal-professionnel-serie-expert-inforcer-masque-250ml,https://lookskart.com/collections/loreal-professional,Rs. 975.00,975.00,Yes,,Brand_Loreal; Concern_Damaged; Concern_Damged; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0022_inforcermasq-min.jpg?v=1672136415,7832977440976,43158788866256
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Inforcer Shampoo | 300ml,Loreal,loreal-professionnel-serie-expert-inforcer-shampoo-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-inforcer-shampoo-300ml,https://lookskart.com/collections/loreal-professional,Rs. 703.00,703.00,Yes,,Brand_Loreal; Concern_Damaged; Concern_Damged; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0021_inforcershampoo-min.jpg?v=1672136381,7832977572048,43158789095632
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Liss Unlimited Intense Masque | 250ml,Loreal,loreal-professionnel-serie-expert-liss-unlimited-intense-masque-250ml,https://lookskart.com/products/loreal-professionnel-serie-expert-liss-unlimited-intense-masque-250ml,https://lookskart.com/collections/loreal-professional,Rs. 975.00,975.00,Yes,,Brand_Loreal; Concern_Frizzy; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0005_pl23.jpg?v=1672142565,7832978391248,43158791389392
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Liss Unlimited Serum | 125ml,Loreal,loreal-professionnel-serie-expert-liss-unlimited-serum-125ml,https://lookskart.com/products/loreal-professionnel-serie-expert-liss-unlimited-serum-125ml,https://lookskart.com/collections/loreal-professional,Rs. 820.00,820.00,Yes,,Brand_Loreal; Concern_Frizzy; Type_Hair Care; Type_Hair Serums,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0004_pl24.jpg?v=1672142598,7832978096336,43158790537424
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Liss Unlimited Shampoo | 300ml,Loreal,loreal-professionnel-serie-expert-liss-unlimited-shampoo-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-liss-unlimited-shampoo-300ml,https://lookskart.com/collections/loreal-professional,Rs. 703.00,703.00,Yes,,Brand_Loreal; Concern_Frizzy; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0006_pl22.jpg?v=1672142503,7832978784464,43158793978064
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Silver Shampoo | 300ml,Loreal,loreal-professionnel-serie-expert-silver-shampoo-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-silver-shampoo-300ml,https://lookskart.com/collections/loreal-professional,Rs. 790.00,790.00,Yes,,Brand_L'OrÃ©al; Concern_Colored Hair; For_Hair Care Female; Type_Hair Care; Type_Hair Care (F); Type_Serie Expert; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/L_OrealParisSerieExpertMagnesiumSilverNeutralisingShampoo300ml.webp?v=1736598710,7831216095440,43154902483152
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Vitamino Color Spectrum Masque for all colored hair.250ml,Loreal,loreal-professionnel-serie-expert-vitamino-color-spectrum-masque-for-all-colored-hair-250ml,https://lookskart.com/products/loreal-professionnel-serie-expert-vitamino-color-spectrum-masque-for-all-colored-hair-250ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,600.00",1600.00,Yes,,Brand_L'OrÃ©al; Brand_Loreal; Concern_Colored Hair; Concern_Coloured; For_Hair Care Female; Hair Care; Mask; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Mask; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/vitamino-color-spectrum-mask-slider1.jpg?v=1755853974,8343196926160,44671407849680
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Vitamino Color Spectrum] Shampoo for all colored hair.300ml,Loreal,loreal-professionnel-serie-expert-vitamino-color-spectrum-shampoo-for-all-colored-hair-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-vitamino-color-spectrum-shampoo-for-all-colored-hair-300ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,326.00",1326.00,Yes,,Brand_L'oreal; Concern_Colored Hair; Concern_Coloured; For_Hair Care Female; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Shampoo; Type_Serie Expert; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/vitamino-color-spectrum-shampoo-slider1.jpg?v=1755853241,8343191126224,44671373770960
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Vitamino Colour Shampoo | 300ml,Loreal,loreal-professionnel-serie-expert-vitamino-colour-shampoo-300ml,https://lookskart.com/products/loreal-professionnel-serie-expert-vitamino-colour-shampoo-300ml,https://lookskart.com/collections/loreal-professional,Rs. 703.00,703.00,Yes,,Brand_Loreal; Concern_Colored Hair; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0003_pl26.jpg?v=1672142636,7832975638736,43158784344272
L'Oreal Professionnel,L'Oreal Professionnel | Serie Expert | Vitamino Masque | 250ml,Loreal,loreal-professionnel-serie-expert-vitamino-masque-250ml,https://lookskart.com/products/loreal-professionnel-serie-expert-vitamino-masque-250ml,https://lookskart.com/collections/loreal-professional,Rs. 975.00,975.00,Yes,,Brand_Loreal; Concern_Colored Hair; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0002_pl27.jpg?v=1672142651,7832976261328,43158786048208
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art | Elnett Hair Spray | 500ml,Loreal,loreal-professionnel-tecni-art-elnett-hair-spray-500ml,https://lookskart.com/products/loreal-professionnel-tecni-art-elnett-hair-spray-500ml,https://lookskart.com/collections/loreal-professional,Rs. 950.00,950.00,Yes,,Brand_Loreal; Type_Hair Spray; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0023_elnett-min.jpg?v=1672136483,7832981602512,43158798958800
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art | Fix Max | 200ml,Loreal,loreal-professionnel-tecni-art-fix-max-200ml,https://lookskart.com/products/loreal-professionnel-tecni-art-fix-max-200ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,Yes,,Brand_Loreal; Type_Gel; Type_Styling; Type_Waxes,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-fix-max-slider-1.webp?v=1775564770,7832981733584,43158799188176
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art | Flex Liss Control Cream | 150ml,Loreal,loreal-professionnel-tecni-art-flex-liss-control-cream-150ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-liss-control-cream-150ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,000.00",1000.00,Yes,,Brand_L'oreal; Brand_L'OrÃ©al; hair ceam; hair gum; Type_Hair Cream; Type_Hair Pasete; Type_Hair Paste; Type_Mousse; Waxes,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-flex-liss-control-slider-1.jpg?v=1759577246,8379354185936,44743415103696
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art | Flex Pli 190ml,Loreal,loreal-professionnel-tecni-art-flex-pli-190ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-pli-190ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,050.00",1050.00,No,,Brand_L'oreal; Brand_L'OrÃ©al; For_Men; hair spray; Type_Hair Serum; Type_Hair Serums; Type_Hair Spray,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-flex-pli-slider-1.jpg?v=1759578204,8379354480848,44743415726288
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art | Full Volume Extra | 250ml,Loreal,loreal-professionnel-tecni-art-full-volume-extra-250ml,https://lookskart.com/products/loreal-professionnel-tecni-art-full-volume-extra-250ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,No,,Brand_Loreal; Type_Mousse; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-volume-extra-full-slider-1_540x_e94401f1-f219-4436-a4ff-b2b2054eb311.webp?v=1751879232,7832981209296,43158797517008
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art Flex Blowdry 150ml,Loreal,loreal-professionnel-tecni-art-flex-blowdry-150ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-blowdry-150ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-flex-blowdry-slider-1.webp?v=1784030854,8470045524176,45069990985936
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art Flex Curl Bounce 200ml,Loreal,loreal-professionnel-tecni-art-flex-curl-bounce-200ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-curl-bounce-200ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/3474637273941_1.jpg?v=1784030339,8470045229264,45069990789328
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art Flex Depolish 100ml,Loreal,loreal-professionnel-tecni-art-flex-depolish-100ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-depolish-100ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,000.00",1000.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-flex-depolish-slider-1.webp?v=1784031136,8470045589712,45069991215312
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art Volume Panace,Loreal,loreal-professionnel-tecni-art-volume-panace,https://lookskart.com/products/loreal-professionnel-tecni-art-volume-panace,https://lookskart.com/collections/loreal-professional,"Rs. 1,250.00",1250.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-volume-panache-slider-1.webp?v=1784031565,8470045720784,45069991411920
L'Oreal Professionnel,L'oreal Professionnel | Tecni Art Volume Rootlift Mousse 250ml,Loreal,loreal-professionnel-tecni-art-volume-rootlift-mousse-250ml,https://lookskart.com/products/loreal-professionnel-tecni-art-volume-rootlift-mousse-250ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,050.00",1050.00,Yes,1050.00,Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-volume-root-lift-slider-1.jpg?v=1755852247,8343186014416,44671338578128
L'Oreal Professionnel,L'oreal Professionnel | Xtenso Care | Masque | 200ml,Loreal,loreal-professionnel-xtenso-care-masque-200ml,https://lookskart.com/products/loreal-professionnel-xtenso-care-masque-200ml,https://lookskart.com/collections/loreal-professional,Rs. 770.00,770.00,Yes,,Brand_Dermalogica; Type_Anti Ageing; Type_Anti Ageing/Nourishing,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0002_xtensomasque-min.jpg?v=1672058243,7833444024528,43160295801040
L'Oreal Professionnel,L'oreal Professionnel | Xtenso Care | Serum | 50ml,Loreal,loreal-professionnel-xtenso-care-serum-50ml,https://lookskart.com/products/loreal-professionnel-xtenso-care-serum-50ml,https://lookskart.com/collections/loreal-professional,Rs. 720.00,720.00,Yes,,Brand_L'oreal; Type_Frizzy; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0000_xtenso_serum-min.jpg?v=1672042450,7833445826768,43160301273296
L'Oreal Professionnel,L'oreal Professionnel | Xtenso Care | Shampoo | 250ml,Loreal,loreal-professionnel-xtenso-care-shampoo-250ml,https://lookskart.com/products/loreal-professionnel-xtenso-care-shampoo-250ml,https://lookskart.com/collections/loreal-professional,Rs. 615.00,615.00,Yes,,Brand_L'oreal; Type_Frizzy; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0013_pl9.jpg?v=1672142140,7833444417744,43160298160336
L'Oreal Professionnel,L'oreal Professionnel | Xtenso Care | Sulphate Free Masque | 200ml,Loreal,loreal-professionnel-xtenso-care-sulphate-free-masque-200ml,https://lookskart.com/products/loreal-professionnel-xtenso-care-sulphate-free-masque-200ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,220.00",1220.00,Yes,,Brand_L'oreal; Type_Colored Hair; Type_Hair Care; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-3_0001_xtensosulphatemasque-min.jpg?v=1672058312,7833443958992,43160294818000
L'Oreal Professionnel,L'oreal Professionnel | Xtenso Care | Sulphate Free Shampoo | 250ml,Loreal,loreal-professionnel-xtenso-care-sulphate-free-shampoo-250ml,https://lookskart.com/products/loreal-professionnel-xtenso-care-sulphate-free-shampoo-250ml,https://lookskart.com/collections/loreal-professional,Rs. 980.00,980.00,Yes,,Brand_L'oreal; Type_Colored Hair; Type_Hair Care; Type_Mask,https://cdn.shopify.com/s/files/1/0624/7618/9904/products/looks-images-4_0012_pl12.jpg?v=1672142158,7833444090064,43160296423632
L'Oreal Professionnel,L'Oreal Professionnel Absolut Repair Molecular Deep Repair Rinse-Off Serum For Very Damaged Hair(250ml),Loreal,loreal-professionnel-absolut-repair-molecular-deep-repair-rinse-off-serum-for-very-damaged-hair250ml,https://lookskart.com/products/loreal-professionnel-absolut-repair-molecular-deep-repair-rinse-off-serum-for-very-damaged-hair250ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,600.00",1600.00,Yes,1600.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Chemicaly Treated; Concern_Damged; Concern_Dry Hair; Concern_Dry Hair & Scalp; Concern_Hair Care Female; Hair Care; Serum; Type_Damaged; Type_Damged; Type_Dry Hair; Type_Dry Hair & Scalp; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Serum; Type_Hair Serums; Type_Serie Expert; Type_Serum; Type_treatment; Type_Treatments,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/absolut_repair_molecular_rinse_off_serum.webp?v=1727332742,8164967645392,44220943433936
L'Oreal Professionnel,L'Oreal Professionnel Absolut Repair Molecular Sulfate-Free Deep Repair Shampoo-VeryDamagedHair(300ml),loreal,loreal-professionnel-absolut-repair-molecular-sulfate-free-deep-repair-shampoo-verydamagedhair300ml,https://lookskart.com/products/loreal-professionnel-absolut-repair-molecular-sulfate-free-deep-repair-shampoo-verydamagedhair300ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,246.00",1246.00,Yes,1400.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Chemicaly Treated; Concern_Dry Hair; Concern_Dry Hair & Scalp; Concern_Hair Care Female; For_Hair Care Female; For_Men; Hair Care; Type_Dry Hair; Type_Dry Hair & Scalp; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/sulfate-free-shampoo-arm.webp?v=1727332125,8164958306512,44220929016016
L'Oreal Professionnel,"L’Oreal Professionnel Aminexil Advanced Anti-Hair Loss Activator, Leave-In Serum For Hair Loss(90ml)",Loreal,l-oreal-professionnel-aminexil-advanced-anti-hair-loss-activator-leave-in-serum-for-hair-loss90ml,https://lookskart.com/products/l-oreal-professionnel-aminexil-advanced-anti-hair-loss-activator-leave-in-serum-for-hair-loss90ml,https://lookskart.com/collections/loreal-professional,"Rs. 3,150.00",3150.00,Yes,3150.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_antihairloss; Concern_Fine Hair; Concern_Hair Care Female; Concern_Hair Loss & Thinning; Concern_hairfall; Concern_hairloss; For_Hair Care Female; For_Men; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Loss & Thinning; Type_Hair Serums; Type_Serie Expert,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/loreal_professionnel_aminexil.webp?v=1727343071,8165089968336,44221709811920
L'Oreal Professionnel,L’Oreal Professionnel Metal DX Anti-Deposit Protector Hair Mask For Hair Breakage(250ml),Loreal,l-oreal-professionnel-metal-dx-anti-deposit-protector-hair-mask-for-hair-breakage250ml,https://lookskart.com/products/l-oreal-professionnel-metal-dx-anti-deposit-protector-hair-mask-for-hair-breakage250ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,600.00",1600.00,Yes,1600.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Colored Hair; Concern_Coloured; For_Hair Care Female; For_Men; Hair Care; Mask; Type_Colored; Type_Colored Hair; Type_Hair Care; Type_Hair Care (F),https://cdn.shopify.com/s/files/1/0624/7618/9904/files/1-slider1.jpg?v=1727336985,8165019680976,44221235724496
L'Oreal Professionnel,L’Oréal Professionnel Metal DX Anti-Metal Cleansing Cream Shampoo 300ml,Loreal,l-oreal-professionnel-serie-expert-metal-dx-anti-metal-cleansing-cream-shampoo-300ml,https://lookskart.com/products/l-oreal-professionnel-serie-expert-metal-dx-anti-metal-cleansing-cream-shampoo-300ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,246.00",1246.00,Yes,1400.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Colored Hair; Concern_Coloured; Concern_Hair Care Female; For_Hair Care Female; For_Men; Hair Care; Men; Type_All Hair; Type_Colored; Type_Colored Hair; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Shampoo; Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/1-slider.jpg?v=1727335570,8165015224528,44221205315792
L'Oreal Professionnel,L’Oreal Professionnel Metal DX Concentrated Leave-In Serum For Soft & Shiny Hair(50ml),Loreal,l-oreal-professionnel-metal-dx-concentrated-leave-in-serum-for-soft-shiny-hair50ml,https://lookskart.com/products/l-oreal-professionnel-metal-dx-concentrated-leave-in-serum-for-soft-shiny-hair50ml,https://lookskart.com/collections/loreal-professional,"Rs. 1,500.00",1500.00,Yes,1500.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Colored Hair; Concern_Coloured; Concern_Hair Care Female; For_Hair Care Female; For_Men; Hair Care; Hair oil; Serum; Type_Colored; Type_Colored Hair; Type_Hair Care; Type_Hair Care (F); Type_Hair Oil; Type_Hair Serum,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/1-slider_1.jpg?v=1727337359,8165024137424,44221273047248
L'Oreal Professionnel,L’Oréal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo (300 ml) Removes Dandruff,Loreal,l-oreal-professionnel-scalp-advanced-anti-dandruff-dermo-clarifier-shampoo-300-ml-removes-dandruff,https://lookskart.com/products/l-oreal-professionnel-scalp-advanced-anti-dandruff-dermo-clarifier-shampoo-300-ml-removes-dandruff,https://lookskart.com/collections/loreal-professional,Rs. 881.00,881.00,Yes,950.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Anti Dandruff; Concern_Hair Care Female; For_Hair Care Female; For_Men; For_Sensitive Scalp; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/51y2kTBplLL._SX522.jpg?v=1727274059,8164340859088,44219769094352
L'Oreal Professionnel,L’Oréal Professionnel Scalp Advanced Anti-Oiliness 2-In-1 Deep Purifier Clay 250gms,Loreal,l-oreal-professionnel-scalp-advanced-anti-oiliness-2-in-1-deep-purifier-clay-250gms-for-very-oily-scalps-purifies-the-scalp-deeply-with-3-aha-6-clay-for-men-women,https://lookskart.com/products/l-oreal-professionnel-scalp-advanced-anti-oiliness-2-in-1-deep-purifier-clay-250gms-for-very-oily-scalps-purifies-the-scalp-deeply-with-3-aha-6-clay-for-men-women,https://lookskart.com/collections/loreal-professional,"Rs. 1,075.00",1075.00,Yes,1075.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Chemicaly Treated; For_Hair Care Female; For_Sensitive Scalp; Hair Care; hair ceam; Mask; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/61qYJbBoHeL._SX522.jpg?v=1727275917,8164362289360,44219803631824
L'Oreal Professionnel,L’Oréal Professionnel Scalp Advanced Anti-Oiliness Dermo-Purifier Shampoo (300 ml) for Oily Scalps,Loreal,l-oreal-professionnel-scalp-advanced-anti-oiliness-dermo-purifier-shampoo-300-ml-for-oily-scalps,https://lookskart.com/products/l-oreal-professionnel-scalp-advanced-anti-oiliness-dermo-purifier-shampoo-300-ml-for-oily-scalps,https://lookskart.com/collections/loreal-professional,Rs. 891.00,891.00,Yes,,Brand_L'oreal; Concern_Oily; Concern_Oily Hair & Scalp; Concern_Sensitive Scalp; For_Sensitive Scalp; Frizz; Hair Care; Type_Hair Care; Type_Hair Care (F); Type_Shampoo,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/L_Oreal_Professionnel_Scalp_Advanced_Anti_Oiliness_Dermo_Purifier_Shampoo_2.webp?v=1727274660,8164350329040,44219782693072
L'Oreal Professionnel,L’Oréal Professionnel Serioxyl Advanced density activator serum | 90ml,Loreal,l-oreal-professionnel-scalp-advanced-serioxyl-advanced-density-activator-serum-90ml-leave-in-serum-for-hair-growth-with-5-stemoxydine-spray-format-for-men-women,https://lookskart.com/products/l-oreal-professionnel-scalp-advanced-serioxyl-advanced-density-activator-serum-90ml-leave-in-serum-for-hair-growth-with-5-stemoxydine-spray-format-for-men-women,https://lookskart.com/collections/loreal-professional,"Rs. 3,950.00",3950.00,Yes,3950.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Fine Hair; Concern_Hair Care Female; Concern_Hair Loss & Thinning; Concern_hairloss; For_Hair Care Female; For_Men; Hair Care; Serum; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Loss & Thinning; Type_Hair Serum,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/loreal_professionnel_serioxyl_advanced.webp?v=1727342405,8165083087056,44221665935568
L'Oreal Professionnel,"L'Oreal Professionnel Serioxyl Advanced Density Activator, Leave-In Serum 30ml",Loreal,loreal-professionnel-serioxyl-advanced-density-activator-leave-in-serum-30ml,https://lookskart.com/products/loreal-professionnel-serioxyl-advanced-density-activator-leave-in-serum-30ml,https://lookskart.com/collections/loreal-professional,Rs. 995.00,995.00,Yes,,Brand_L'OrÃ©al; Brand_Loreal; Concern_Fine Hair; Concern_Frizzy; Concern_Frizzy Hair; Concern_Hair Loss & Thinning; Concern_hairfall; Concern_hairloss; For_Hair Care Female; For_Men; Hair Care; Hair oil; Serum; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Oil; Type_Hair Serum; Type_Serie Expert; Type_treatment; Type_Treatments,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/51NNwE3odeL._SX522.jpg?v=1757080379,8347914830032,44688089612496
L'Oreal Professionnel,L'oreal Professionnel Tecni Art Flex Web | 150ml,Loreal,loreal-professionnel-tecni-art-flex-web-150ml,https://lookskart.com/products/loreal-professionnel-tecni-art-flex-web-150ml,https://lookskart.com/collections/loreal-professional,Rs. 990.00,990.00,Yes,990.00,Brand_L'oreal; Brand_L'OrÃ©al; For_Men; Type_Gel; Type_Gel & Waxes; Type_Hair Pasete; Type_Hair Paste; Type_Styling,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/tecni-art-flex-web-slider.jpg?v=1750425638,8327028211920,44612840325328
L'Oreal Professionnel,L'Oréal Professionnel TecniArt Super Dust Volume & Texture Powder 7g,Loreal,loreal-professionnel-tecniart-super-dust-volume-texture-powder-7g,https://lookskart.com/products/loreal-professionnel-tecniart-super-dust-volume-texture-powder-7g,https://lookskart.com/collections/loreal-professional,"Rs. 1,200.00",1200.00,Yes,,,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/volume-dust.jpg?v=1765198032,8401856659664,44873046261968
L'Oreal Professionnel,LOreal Professionnel Absolut Molecular Deep Repairing Leave-In Masque For Damaged Hair (100 ml),Loreal,loreal-professionnel-absolut-molecular-deep-repairing-leave-in-cream-for-damaged-hair-100-ml,https://lookskart.com/products/loreal-professionnel-absolut-molecular-deep-repairing-leave-in-cream-for-damaged-hair-100-ml,https://lookskart.com/collections/loreal-professional,"Rs. 2,000.00",2000.00,Yes,2000.00,Brand_L'oreal; Brand_L'OrÃ©al; Concern_Chemicaly Treated; Concern_Damaged; Concern_Damaged Hair; Concern_Damged; Concern_Dry Hair; Concern_Dry Hair & Scalp; Concern_Hair Care Female; Concern_Keratin Treated; For_Hair Care Female; For_Men; Hair Care; Mask; Type_Damaged; Type_Damged; Type_Dry Hair; Type_Dry Hair & Scalp; Type_Hair Care; Type_Hair Care (F); Type_Hair Care Female; Type_Hair Mask; Type_Serie Expert,https://cdn.shopify.com/s/files/1/0624/7618/9904/files/deep_repairing_leave_in_mask.webp?v=1750320555,8164972593360,44220949233872
